           * c:\users\samyuktha\esim-workspace\flashadc\flashadc.cir
           Transient Analysis  Thu Mar 10 11:38:32  2022
--------------------------------------------------------------------------------
Index   time            +5v             ?               input           
--------------------------------------------------------------------------------
74	6.611247e+00	4.201302e-07	1.435677e-11	-1.66112e+00	
75	6.711247e+00	4.201272e-07	1.435675e-11	-1.67112e+00	
76	6.811247e+00	4.201300e-07	1.435674e-11	-1.68112e+00	
77	6.911247e+00	4.201273e-07	1.435673e-11	-1.69112e+00	
78	7.011247e+00	4.201298e-07	1.435672e-11	-1.70112e+00	
79	7.111247e+00	4.201270e-07	1.435670e-11	-1.71112e+00	
80	7.211247e+00	4.201298e-07	1.435669e-11	-1.72112e+00	
81	7.311247e+00	4.201269e-07	1.435668e-11	-1.73112e+00	
82	7.411247e+00	4.201296e-07	1.435667e-11	-1.74112e+00	
83	7.511247e+00	4.201267e-07	1.435665e-11	-1.75112e+00	
84	7.611247e+00	4.201294e-07	1.435664e-11	-1.76112e+00	
85	7.711247e+00	4.201266e-07	1.435663e-11	-1.77112e+00	
86	7.811247e+00	4.201294e-07	1.435662e-11	-1.78112e+00	
87	7.911247e+00	4.201263e-07	1.435660e-11	-1.79112e+00	
88	8.011247e+00	4.201292e-07	1.435659e-11	-1.80112e+00	
89	8.111247e+00	4.201263e-07	1.435657e-11	-1.81112e+00	
90	8.211247e+00	4.201291e-07	1.435657e-11	-1.82112e+00	
91	8.311247e+00	4.201260e-07	1.435655e-11	-1.83112e+00	
92	8.411247e+00	4.201291e-07	1.435654e-11	-1.84112e+00	
93	8.511247e+00	4.201257e-07	1.435652e-11	-1.85112e+00	
94	8.611247e+00	4.201291e-07	1.435651e-11	-1.86112e+00	
95	8.711247e+00	4.201256e-07	1.435650e-11	-1.87112e+00	
96	8.811247e+00	4.201288e-07	1.435649e-11	-1.88112e+00	
97	8.911247e+00	4.201256e-07	1.435647e-11	-1.89112e+00	
98	9.011247e+00	4.201287e-07	1.435646e-11	-1.90112e+00	
99	9.111247e+00	4.201255e-07	1.435645e-11	-1.91112e+00	
100	9.211247e+00	4.201284e-07	1.435644e-11	-1.92112e+00	
101	9.311247e+00	4.201252e-07	1.435642e-11	-1.93112e+00	
102	9.411247e+00	4.201285e-07	1.435641e-11	-1.94112e+00	
103	9.511247e+00	4.201250e-07	1.435639e-11	-1.95112e+00	
104	9.611247e+00	4.201282e-07	1.435639e-11	-1.96112e+00	
105	9.711247e+00	4.201249e-07	1.435637e-11	-1.97112e+00	
106	9.811247e+00	4.201282e-07	1.435636e-11	-1.98112e+00	
107	9.911247e+00	4.201248e-07	1.435634e-11	-1.99112e+00	
108	1.000000e+01	4.201280e-07	1.435634e-11	-2.00000e+00	
109	1.001000e+01	4.201259e-07	1.435633e-11	-2.00100e+00	
110	1.003000e+01	4.201262e-07	1.435633e-11	-2.00300e+00	
111	1.007000e+01	4.201267e-07	1.435633e-11	-2.00700e+00	
112	1.015000e+01	4.201258e-07	1.435632e-11	-2.01500e+00	

Index   time            +5v             ?               input           
--------------------------------------------------------------------------------
113	1.025000e+01	4.201266e-07	1.435630e-11	-2.02500e+00	
114	1.035000e+01	4.201257e-07	1.435629e-11	-2.03500e+00	
115	1.045000e+01	4.201265e-07	1.435628e-11	-2.04500e+00	
116	1.055000e+01	4.201254e-07	1.435626e-11	-2.05500e+00	
117	1.065000e+01	4.201264e-07	1.435625e-11	-2.06500e+00	
118	1.075000e+01	4.201252e-07	1.435624e-11	-2.07500e+00	
119	1.085000e+01	4.201264e-07	1.435623e-11	-2.08500e+00	
120	1.095000e+01	4.201249e-07	1.435621e-11	-2.09500e+00	
121	1.105000e+01	4.201263e-07	1.435620e-11	-2.10500e+00	
122	1.115000e+01	4.201249e-07	1.435619e-11	-2.11500e+00	
123	1.125000e+01	4.201261e-07	1.435617e-11	-2.12500e+00	
124	1.135000e+01	4.201245e-07	1.435616e-11	-2.13500e+00	
125	1.145000e+01	4.201262e-07	1.435615e-11	-2.14500e+00	
126	1.155000e+01	4.201244e-07	1.435614e-11	-2.15500e+00	
127	1.165000e+01	4.201258e-07	1.435612e-11	-2.16500e+00	
128	1.175000e+01	4.201243e-07	1.435611e-11	-2.17500e+00	
129	1.185000e+01	4.201258e-07	1.435610e-11	-2.18500e+00	
130	1.195000e+01	4.201243e-07	1.435608e-11	-2.19500e+00	
131	1.205000e+01	4.201254e-07	1.435607e-11	-2.20500e+00	
132	1.215000e+01	4.201241e-07	1.435606e-11	-2.21500e+00	
133	1.225000e+01	4.201254e-07	1.435605e-11	-2.22500e+00	
134	1.235000e+01	4.201241e-07	1.435603e-11	-2.23500e+00	
135	1.245000e+01	4.201251e-07	1.435602e-11	-2.24500e+00	
136	1.255000e+01	4.201239e-07	1.435601e-11	-2.25500e+00	
137	1.265000e+01	4.201250e-07	1.435599e-11	-2.26500e+00	
138	1.275000e+01	4.201239e-07	1.435598e-11	-2.27500e+00	
139	1.285000e+01	4.201248e-07	1.435597e-11	-2.28500e+00	
140	1.295000e+01	4.201236e-07	1.435596e-11	-2.29500e+00	
141	1.305000e+01	4.201247e-07	1.435594e-11	-2.30500e+00	
142	1.315000e+01	4.201236e-07	1.435593e-11	-2.31500e+00	
143	1.325000e+01	4.201244e-07	1.435592e-11	-2.32500e+00	
144	1.335000e+01	4.201235e-07	1.435590e-11	-2.33500e+00	
145	1.345000e+01	4.201243e-07	1.435589e-11	-2.34500e+00	
146	1.355000e+01	4.201233e-07	1.435588e-11	-2.35500e+00	
147	1.365000e+01	4.201241e-07	1.435586e-11	-2.36500e+00	
148	1.375000e+01	4.201233e-07	1.435585e-11	-2.37500e+00	
149	1.385000e+01	4.201239e-07	1.435584e-11	-2.38500e+00	
150	1.395000e+01	4.201231e-07	1.435583e-11	-2.39500e+00	
151	1.405000e+01	4.201239e-07	1.435581e-11	-2.40500e+00	
152	1.415000e+01	4.201229e-07	1.435580e-11	-2.41500e+00	
153	1.425000e+01	4.201236e-07	1.435579e-11	-2.42500e+00	
154	1.435000e+01	4.201228e-07	1.435577e-11	-2.43500e+00	
155	1.445000e+01	4.201236e-07	1.435576e-11	-2.44500e+00	
156	1.455000e+01	4.201227e-07	1.435575e-11	-2.45500e+00	
157	1.465000e+01	4.201233e-07	1.435573e-11	-2.46500e+00	
158	1.475000e+01	4.201225e-07	1.435572e-11	-2.47500e+00	
159	1.485000e+01	4.201232e-07	1.435571e-11	-2.48500e+00	
160	1.495000e+01	4.201226e-07	1.435570e-11	-2.49500e+00	
161	1.505000e+01	4.201227e-07	1.435568e-11	-2.50500e+00	
162	1.515000e+01	4.201226e-07	1.435567e-11	-2.51500e+00	
163	1.525000e+01	4.201227e-07	1.435566e-11	-2.52500e+00	
164	1.535000e+01	4.201224e-07	1.435564e-11	-2.53500e+00	
165	1.545000e+01	4.201225e-07	1.435563e-11	-2.54500e+00	
166	1.555000e+01	4.201222e-07	1.435562e-11	-2.55500e+00	
167	1.565000e+01	4.201225e-07	1.435561e-11	-2.56500e+00	
168	1.575000e+01	4.201220e-07	1.435559e-11	-2.57500e+00	
169	1.585000e+01	4.201222e-07	1.435558e-11	-2.58500e+00	
170	1.595000e+01	4.201220e-07	1.435557e-11	-2.59500e+00	

Index   time            +5v             ?               input           
--------------------------------------------------------------------------------
171	1.605000e+01	4.201221e-07	1.435555e-11	-2.60500e+00	
172	1.615000e+01	4.201217e-07	1.435554e-11	-2.61500e+00	
173	1.625000e+01	4.201221e-07	1.435553e-11	-2.62500e+00	
174	1.635000e+01	4.201216e-07	1.435551e-11	-2.63500e+00	
175	1.645000e+01	4.201219e-07	1.435550e-11	-2.64500e+00	
176	1.655000e+01	4.201213e-07	1.435549e-11	-2.65500e+00	
177	1.665000e+01	4.201220e-07	1.435547e-11	-2.66500e+00	
178	1.675000e+01	4.201210e-07	1.435546e-11	-2.67500e+00	
179	1.685000e+01	4.201218e-07	1.435545e-11	-2.68500e+00	
180	1.695000e+01	4.201211e-07	1.435544e-11	-2.69500e+00	
181	1.705000e+01	4.201216e-07	1.435542e-11	-2.70500e+00	
182	1.715000e+01	4.201208e-07	1.435541e-11	-2.71500e+00	
183	1.725000e+01	4.201216e-07	1.435540e-11	-2.72500e+00	
184	1.735000e+01	4.201207e-07	1.435538e-11	-2.73500e+00	
185	1.745000e+01	4.201213e-07	1.435537e-11	-2.74500e+00	
186	1.755000e+01	4.201205e-07	1.435536e-11	-2.75500e+00	
187	1.765000e+01	4.201214e-07	1.435534e-11	-2.76500e+00	
188	1.775000e+01	4.201201e-07	1.435533e-11	-2.77500e+00	
189	1.785000e+01	4.201213e-07	1.435532e-11	-2.78500e+00	
190	1.795000e+01	4.201201e-07	1.435531e-11	-2.79500e+00	
191	1.805000e+01	4.201211e-07	1.435529e-11	-2.80500e+00	
192	1.815000e+01	4.201199e-07	1.435528e-11	-2.81500e+00	
193	1.825000e+01	4.201210e-07	1.435527e-11	-2.82500e+00	
194	1.835000e+01	4.201198e-07	1.435525e-11	-2.83500e+00	
195	1.845000e+01	4.201207e-07	1.435524e-11	-2.84500e+00	
196	1.855000e+01	4.201197e-07	1.435523e-11	-2.85500e+00	
197	1.865000e+01	4.201207e-07	1.435521e-11	-2.86500e+00	
198	1.875000e+01	4.201196e-07	1.435520e-11	-2.87500e+00	
199	1.885000e+01	4.201202e-07	1.435519e-11	-2.88500e+00	
200	1.895000e+01	4.201198e-07	1.435517e-11	-2.89500e+00	
201	1.905000e+01	4.201200e-07	1.435516e-11	-2.90500e+00	
202	1.915000e+01	4.201196e-07	1.435515e-11	-2.91500e+00	
203	1.925000e+01	4.201199e-07	1.435513e-11	-2.92500e+00	
204	1.935000e+01	4.201194e-07	1.435512e-11	-2.93500e+00	
205	1.945000e+01	4.201198e-07	1.435511e-11	-2.94500e+00	
206	1.955000e+01	4.201191e-07	1.435510e-11	-2.95500e+00	
207	1.965000e+01	4.201198e-07	1.435508e-11	-2.96500e+00	
208	1.975000e+01	4.201189e-07	1.435507e-11	-2.97500e+00	
209	1.985000e+01	4.201197e-07	1.435506e-11	-2.98500e+00	
210	1.995000e+01	4.201189e-07	1.435504e-11	-2.99500e+00	
211	2.000000e+01	4.201192e-07	1.435504e-11	-3.00000e+00	

           * c:\users\samyuktha\esim-workspace\flashadc\flashadc.cir
           Transient Analysis  Thu Mar 10 11:38:32  2022
--------------------------------------------------------------------------------
Index   time            net-_d1-pad1_   net-_d4-pad1_   net-_d6-pad1_   
--------------------------------------------------------------------------------
0	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-03	5.000000e+00	0.000000e+00	0.000000e+00	
2	1.432341e-03	5.000000e+00	0.000000e+00	0.000000e+00	
3	2.297023e-03	5.000000e+00	0.000000e+00	0.000000e+00	
4	4.026387e-03	5.000000e+00	0.000000e+00	0.000000e+00	
5	7.485115e-03	5.000000e+00	0.000000e+00	0.000000e+00	
6	1.440257e-02	5.000000e+00	0.000000e+00	0.000000e+00	
7	2.823748e-02	5.000000e+00	0.000000e+00	0.000000e+00	
8	5.590731e-02	5.000000e+00	0.000000e+00	0.000000e+00	
9	1.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
10	2.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
11	3.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
12	4.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
13	5.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
14	6.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
15	7.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
16	8.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
17	9.112470e-01	5.000000e+00	0.000000e+00	0.000000e+00	
18	1.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
19	1.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
20	1.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
21	1.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
22	1.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
23	1.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
24	1.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
25	1.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
26	1.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
27	1.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
28	2.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
29	2.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
30	2.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
31	2.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
32	2.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
33	2.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
34	2.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
35	2.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
36	2.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
37	2.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
38	3.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
39	3.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
40	3.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
41	3.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
42	3.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
43	3.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
44	3.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
45	3.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
46	3.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
47	3.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
48	4.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
49	4.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
50	4.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
51	4.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
52	4.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
53	4.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
54	4.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	

Index   time            net-_d1-pad1_   net-_d4-pad1_   net-_d6-pad1_   
--------------------------------------------------------------------------------
55	4.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
56	4.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
57	4.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
58	5.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
59	5.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
60	5.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
61	5.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
62	5.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
63	5.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
64	5.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
65	5.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
66	5.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
67	5.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
68	6.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
69	6.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
70	6.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
71	6.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
72	6.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
73	6.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
74	6.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
75	6.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
76	6.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
77	6.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
78	7.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
79	7.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
80	7.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
81	7.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
82	7.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
83	7.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
84	7.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
85	7.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
86	7.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
87	7.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
88	8.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
89	8.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
90	8.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
91	8.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
92	8.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
93	8.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
94	8.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
95	8.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
96	8.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
97	8.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
98	9.011247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
99	9.111247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
100	9.211247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
101	9.311247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
102	9.411247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
103	9.511247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
104	9.611247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
105	9.711247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
106	9.811247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
107	9.911247e+00	5.000000e+00	0.000000e+00	0.000000e+00	
108	1.000000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
109	1.001000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
110	1.003000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
111	1.007000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
112	1.015000e+01	5.000000e+00	0.000000e+00	0.000000e+00	

Index   time            net-_d1-pad1_   net-_d4-pad1_   net-_d6-pad1_   
--------------------------------------------------------------------------------
113	1.025000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
114	1.035000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
115	1.045000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
116	1.055000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
117	1.065000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
118	1.075000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
119	1.085000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
120	1.095000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
121	1.105000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
122	1.115000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
123	1.125000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
124	1.135000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
125	1.145000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
126	1.155000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
127	1.165000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
128	1.175000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
129	1.185000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
130	1.195000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
131	1.205000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
132	1.215000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
133	1.225000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
134	1.235000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
135	1.245000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
136	1.255000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
137	1.265000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
138	1.275000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
139	1.285000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
140	1.295000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
141	1.305000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
142	1.315000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
143	1.325000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
144	1.335000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
145	1.345000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
146	1.355000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
147	1.365000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
148	1.375000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
149	1.385000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
150	1.395000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
151	1.405000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
152	1.415000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
153	1.425000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
154	1.435000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
155	1.445000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
156	1.455000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
157	1.465000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
158	1.475000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
159	1.485000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
160	1.495000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
161	1.505000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
162	1.515000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
163	1.525000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
164	1.535000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
165	1.545000e+01	5.000000e+00	0.000000e+00	0.000000e+00	
